@relation 'numeric churn-weka.filters.unsupervised.attribute.Remove-R1-56,58-72,75-80,82-112,114-118,120-125,127-188,190-191,193-198,200-201,203-204,206-209,213-215,219,221-225,227-229'

@attribute Var57 numeric
@attribute Var73 numeric
@attribute Var74 numeric
@attribute Var81 numeric
@attribute Var113 numeric
@attribute Var119 numeric
@attribute Var126 numeric
@attribute Var189 numeric
@attribute Var192 numeric
@attribute Var199 numeric
@attribute Var202 numeric
@attribute Var205 numeric
@attribute Var210 numeric
@attribute Var211 numeric
@attribute Var212 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var218 numeric
@attribute Var220 numeric
@attribute Var226 numeric
@attribute Label {0,1}

@data
3.6349,178,182,47976,136700,515,?,?,365,1478,1463,2,7,1,47,1257,11837,2,468,25,1
2.8193,80,42,54764,-153100,650,?,?,144,5645,3687,1,7,1,36,2073,4898,2,3675,14,0
4.8618,200,0,51777,-188040,495,68,330,145,6512,1284,2,7,1,51,31,5192,2,468,20,0
3.8468,110,0,67897,-12939,510,60,162,322,3577,3286,2,7,1,47,2535,19196,1,521,16,0
3.2339,84,0,40914,-62292,1025,?,?,50,5197,1540,1,7,1,45,853,9812,2,3192,5,0
3.956,6,?,?,-585540,?,-18,?,18,1665,3622,2,7,2,20,1821,19059,1,3042,2,0
1.3459,58,210,215460,200260,510,-22,276,76,6534,756,1,7,2,47,1085,3779,2,4544,15,0
6.0566,52,0,44689,-260280,40,?,252,240,6241,540,2,7,1,17,919,7145,2,2539,7,0
2.0667,28,0,219700,112000,525,4,336,41,2053,4671,2,7,1,36,1765,10541,1,5078,20,0
5.5945,16,0,5791.6,-48164,130,4,366,266,5760,5710,2,7,1,24,1844,16607,2,5043,5,0
0.46977,128,112,205620,907990,570,20,288,9,5566,2698,2,7,1,47,1085,0,0,10,8,1
3.8086,108,0,0,0,0,58,?,352,4206,1234,3,7,1,36,1222,4457,1,3695,8,0
6.5311,38,119,97365,435940,1545,14,?,210,3046,2366,3,7,1,36,647,16611,2,17,16,0
0.69643,86,14,224590,129120,485,38,?,329,6360,4636,2,7,1,21,744,18957,1,2641,11,0
3.5524,136,91,49384,135210,860,?,240,301,5802,4000,2,5,1,47,1085,18962,2,2774,18,0
0.52062,10,?,?,-850390,?,-14,114,131,2210,3628,3,7,1,36,103,7869,1,2074,12,0
4.1835,108,336,32444,186290,1025,36,276,210,4837,195,2,7,1,47,1085,5847,1,2230,16,0
0.76223,16,0,128280,7290.3,655,-30,216,194,1852,2119,2,7,1,36,2069,7592,1,222,8,0
2.6155,100,70,295740,396240,355,-28,252,102,2959,5611,1,7,1,65,438,13203,1,721,16,0
1.9944,148,0,3478.2,-2221800,0,-20,?,246,2316,5126,1,7,2,30,376,12849,2,2776,5,0
0.67357,28,0,226110,44826,525,-30,?,114,3837,5606,1,7,1,36,1765,2581,1,5642,14,0
5.806,42,483,233500,129330,480,?,?,346,1725,1963,2,7,1,36,2069,9958,2,4917,14,0
3.6422,12,0,133060,-101460,55,4,?,43,1041,3648,0,7,1,36,2359,13026,2,4708,12,0
0.92331,6,?,?,-2380100,?,-20,?,159,7627,4587,1,7,2,36,128,11381,2,3195,14,0
2.3046,16,0,203320,65730,340,-8,?,208,5706,630,2,1,1,36,1375,794,1,4400,8,0
4.2363,90,210,25340,46582,720,-28,?,295,2959,4354,3,7,1,70,2148,6265,2,1991,20,0
3.0887,52,0,7337.8,-10714,1195,?,264,357,789,194,2,7,1,24,938,5558,2,5043,9,0
1.8246,106,0,40030,172180,675,?,270,9,7800,1358,1,7,1,20,1737,11092,1,1550,8,0
3.9558,12,0,?,-822640,?,4,?,294,414,5341,2,7,1,31,977,789,2,1864,2,0
3.4473,22,0,53861,258640,525,4,252,302,3895,1997,2,7,1,36,2069,9318,1,5740,25,0
1.4106,84,0,63337,104500,1075,?,?,144,2820,5074,2,7,1,36,1904,10346,2,5675,14,0
1.542,6,?,?,-1749300,?,-20,?,181,5888,1384,2,7,2,36,128,13915,2,2903,7,0
2.4409,4,?,?,-1564300,?,-20,?,392,5384,3867,2,7,2,36,128,19150,1,4708,12,0
2.2532,50,56,72698,-642800,565,-22,204,192,4016,2456,2,7,2,36,2073,6154,1,5567,8,0
4.9938,4,?,?,-3925000,?,-20,?,374,2311,4044,3,7,2,36,128,8733,2,585,23,0
0.044008,54,0,161490,82501,500,30,174,91,2959,3947,3,7,1,24,938,16851,2,5043,6,0
2.5663,32,0,75501,17238,710,6,?,16,4797,5183,2,7,1,20,2075,980,2,2413,12,0
0.18458,18,0,206590,82196,485,-24,?,67,2585,3864,2,7,2,36,111,3022,2,4886,19,0
6.5238,30,0,155480,139970,585,-28,?,33,5859,5394,2,7,1,36,1765,2898,1,4365,9,0
6.3189,68,413,30549,76405,1445,-28,?,266,3161,863,2,7,1,36,1824,10384,2,942,5,0
0.14014,36,861,35691,33750,215,-22,366,164,6166,1651,1,7,2,36,1779,7199,2,4230,5,0
4.6723,34,35,24520,-25268,335,4,?,295,2853,5152,2,7,1,31,1027,841,2,4896,20,0
2.1696,126,70,30943,194690,1180,?,294,382,232,337,2,7,1,47,10,16215,2,723,5,1
6.5676,70,217,234120,91466,525,22,?,213,1725,5631,2,7,1,36,2069,9708,1,5004,8,0
4.1102,88,0,15686,-281360,1100,4,?,18,6392,4938,1,7,2,47,10,5030,2,5465,2,0
1.5112,16,0,398410,194650,150,-8,144,373,4016,3858,2,7,2,36,247,13453,1,1225,3,0
5.3108,90,0,137580,77925,675,14,384,209,1878,3247,2,7,1,24,1485,779,2,2737,11,0
2.2239,14,0,383520,-195250,125,4,186,131,8034,5549,0,7,1,24,1926,13662,2,2539,12,0
1.0532,40,35,76539,177780,3025,?,402,395,5197,5446,1,7,1,36,647,7137,1,222,15,0
6.6364,100,21,88764,229800,510,4,312,203,517,4944,1,7,1,36,1222,11808,1,4298,8,0
6.4672,22,0,291490,-399720,180,-2,?,166,873,4864,2,7,2,36,247,1614,1,2427,20,0
3.0812,84,35,6971.5,-1712200,920,-20,?,45,758,4406,0,7,2,70,2149,15786,2,4862,14,0
6.1081,60,7,78467,188170,1520,?,150,5,7631,1748,3,7,1,36,2073,18951,2,2986,23,0
2.1694,14,0,258780,42518,185,4,?,37,3076,5449,2,7,1,36,2069,18019,2,404,7,0
6.0996,174,49,158910,39883,745,?,?,115,1725,4757,2,7,1,30,376,924,1,468,7,0
6.1239,56,0,21024,-1190000,125,-18,336,9,6407,2301,2,7,2,36,988,13927,1,2345,8,0
0.27921,140,175,209200,79061,515,?,270,13,3324,3621,2,7,1,24,2144,6648,2,1443,8,0
2.4636,104,140,21271,49270,305,4,240,239,8034,4031,2,7,1,36,1222,14133,1,2466,8,0
6.3412,124,504,16277,-94322,890,-26,402,98,4797,3755,2,7,1,47,10,321,2,1294,14,0
3.3153,8,?,?,-11372,?,4,?,399,5881,4331,3,7,1,36,2069,2488,2,4708,12,0
5.6554,40,?,230390,468170,390,-26,?,268,2817,4594,1,7,1,36,2035,8695,1,4877,20,0
4.0173,34,0,234240,-694560,385,10,282,246,6332,1823,2,7,1,36,2073,2487,2,2615,5,0
2.4627,56,14,4254.5,-169310,1005,32,?,205,873,1150,2,7,1,36,2073,3059,1,3450,16,0
0.97629,50,14,211630,-415830,400,-18,378,384,1665,6024,2,7,2,47,10,17770,2,4055,3,0
2.0493,114,21,160480,127460,710,?,168,131,3161,4707,2,7,1,7,2246,12396,2,3822,12,0
5.2967,40,0,31040,-22778,670,16,?,159,5007,4001,2,7,1,36,2073,16106,1,2780,14,1
5.5789,18,0,204600,251560,560,4,?,311,7259,1900,1,7,1,36,711,15585,2,621,25,0
2.382,58,280,132020,-5265.8,600,?,?,273,6822,2063,2,7,1,36,2069,14814,2,2572,1,0
6.4698,34,42,189990,67278,475,-30,?,373,5568,5379,2,7,1,36,2007,14439,2,4134,3,0
2.7276,28,0,178940,-480310,415,-20,240,384,8080,5107,0,7,2,36,711,16474,2,1163,3,0
5.0515,138,357,53625,-22575,375,?,330,176,2469,671,2,7,1,36,1222,18456,1,1727,8,0
0.88293,8,?,?,-350160,?,-16,?,56,5072,4265,1,7,2,36,158,7360,1,3156,8,0
4.0006,82,7,9526.3,-37311,515,34,?,10,6896,4743,1,7,1,36,2073,10649,1,2779,8,0
5.0976,50,21,99378,170420,490,26,?,346,147,157,2,7,1,36,1936,0,0,496,14,0
0.41316,32,224,220120,238080,495,-20,180,210,6546,4700,3,7,2,36,2073,9414,2,4005,16,0
2.6065,72,21,2767.2,13104,1075,?,?,353,4518,4711,2,7,1,63,1704,14260,2,1272,7,0
3.8725,34,343,222080,-3231,480,-26,342,7,6997,5554,2,7,1,36,1779,14010,1,1146,17,0
3.4668,82,196,39442,-58378,265,-28,?,98,5566,1134,0,7,2,70,2461,1153,2,4862,14,0
0.22794,166,364,4413,18684,855,32,456,328,3098,4611,2,7,1,47,1085,1468,1,5230,8,0
2.1645,62,28,26025,-35901,325,36,?,302,1021,381,2,7,1,47,10,16604,2,1371,25,0
4.0047,8,?,?,-751380,?,?,?,365,6209,4216,3,7,1,20,654,4934,2,1063,12,0
2.5674,6,?,?,-3025000,?,-20,348,276,6419,2799,2,7,2,36,249,6449,2,2464,12,0
3.1188,12,0,0,-373870,0,4,396,135,8034,1160,2,7,1,36,1765,9655,2,1947,11,1
6.3491,58,238,98017,128090,580,?,264,366,7902,4905,1,7,1,36,2073,15257,2,3454,12,0
2.3397,54,0,202530,-990000,445,30,?,378,4837,2153,2,7,1,36,2073,2846,2,1607,19,0
6.0444,16,0,293530,523040,315,-26,?,309,4837,1597,2,7,1,36,2069,17742,2,3292,7,0
4.5285,142,1155,76360,160000,720,?,?,114,7821,2176,2,7,1,7,441,16134,2,468,14,0
2.9534,64,84,56494,197180,2090,?,?,366,2235,5958,2,7,1,36,1936,8935,2,2445,12,0
4.0002,94,0,24564,11265,885,-18,204,15,3210,3808,2,7,2,36,232,1911,2,5772,17,0
4.4805,110,42,69052,-119370,520,?,?,192,3642,246,1,7,1,47,1085,17792,1,631,8,0
2.8996,110,91,5364.1,-62477,2210,60,?,79,2820,3907,2,7,1,30,858,11843,1,2776,13,0
1.0412,130,0,86945,84311,1275,4,?,352,3819,2018,2,7,1,36,1222,15192,1,2377,8,0
4.5426,16,0,3911.8,82397,785,4,378,189,1411,4365,2,7,1,36,2069,9523,1,5040,25,0
5.1837,76,784,138630,76604,475,?,222,158,5935,4025,2,7,1,24,637,5929,1,2737,9,0
0.51955,100,28,10979,74648,1015,?,?,262,5981,1065,2,7,1,24,1032,6060,2,2539,12,0
2.6988,12,0,47797,-351130,390,-22,?,192,4016,5274,2,7,2,20,2623,13248,1,2953,8,0
6.9274,82,56,15216,58252,215,?,306,236,3819,5475,2,7,1,7,1022,17425,1,3822,8,0
3.859,34,1694,142180,111820,690,10,?,56,80,4265,2,7,1,31,2476,7360,1,5727,8,0
0.76757,56,98,5892.2,13042,340,32,348,222,5332,4855,2,7,1,24,938,4061,2,3090,12,0
0.20487,80,35,34898,165440,470,56,378,114,2877,5606,2,7,1,36,1222,2581,1,5187,14,0
6.0705,14,0,186770,-47276,165,-10,?,83,7855,3151,2,7,2,36,711,13766,2,972,23,0
0.27088,226,238,140090,108750,895,?,?,231,420,2765,2,2,1,51,1676,0,0,468,12,0
6.3059,12,0,0,-758820,0,-12,318,178,2506,320,2,7,2,36,1765,4240,2,5025,16,0
5.4181,12,0,0,18488,0,4,378,373,6997,4844,2,7,1,36,1765,16838,2,3269,3,0
3.536,36,14,55910,124770,460,12,?,148,265,5718,2,7,1,36,1765,9078,1,205,8,0
5.9434,44,0,231690,97580,500,-18,366,335,6822,2880,2,7,2,36,1936,2145,1,422,3,0
3.082,6,?,?,13198,?,?,?,199,6822,1252,2,7,1,36,1765,17645,1,3591,8,0
3.7787,14,0,210430,62678,270,4,?,399,4622,2503,3,7,1,36,2027,17086,1,2328,12,0
3.0523,170,357,204020,168460,650,16,?,282,4837,2529,2,7,1,47,1085,11498,2,5602,11,0
1.5864,8,?,?,1255600,?,-18,276,18,3609,4986,1,7,2,24,1866,18582,2,2737,2,0
6.4326,194,2009,9708.7,-267960,2360,46,?,365,1703,1216,2,7,1,41,537,18732,1,468,12,0
0.042299,64,350,7306.3,23921,1110,?,?,250,4837,5227,2,7,1,47,1085,7695,2,1588,25,0
6.1955,168,182,5713,-1887100,780,4,270,145,5566,1569,2,7,1,21,732,15012,2,4104,20,0
6.8757,86,0,16469,-390.29,2360,62,?,189,7113,4981,2,7,1,20,2178,12518,1,1411,25,0
0.65029,52,56,215570,129670,565,-26,?,13,1665,1993,2,7,1,36,2069,3583,2,2943,8,0
6.9109,34,?,89897,161280,860,-20,?,205,2118,2943,2,7,2,36,1765,1541,1,1432,16,0
2.4655,16,0,253970,165670,300,4,?,16,6279,3846,1,7,1,36,1719,17086,1,385,12,0
4.5858,30,147,31249,50686,3295,-30,?,20,881,4415,2,7,2,36,1765,12676,2,1442,20,0
6.4877,52,0,4833.1,0,30,?,432,114,3642,5784,1,7,1,36,936,1802,2,2780,14,0
5.7022,42,0,68470,-642340,1560,18,?,109,5645,23,2,7,1,36,1765,8695,1,2027,20,0
4.7582,46,0,88348,352870,1340,22,324,105,929,193,2,7,1,24,1944,18125,1,2737,12,0
3.8319,102,7,60987,398570,585,4,240,250,6997,5450,2,7,1,47,1085,13510,2,983,25,0
5.2217,40,259,228220,111030,525,-30,?,172,4117,529,2,7,1,36,2069,1875,2,1649,11,0
5.7906,44,0,217700,-40074,485,?,144,139,415,1770,2,7,1,36,252,3422,1,2022,17,0
0.70968,90,7,113640,40386,2025,?,?,90,4797,3242,2,7,1,36,1222,3958,2,1761,12,0
6.511,100,56,7253.6,-315490,780,-14,390,176,3098,1001,2,7,2,47,1085,7628,1,743,8,0
0.73489,28,0,200180,98929,575,4,222,106,2083,5224,2,7,1,36,1765,1464,1,3411,2,0
3.4155,130,84,52181,-24645,690,?,?,203,1479,1001,2,7,1,7,586,7628,1,468,8,0
0.32066,52,0,63047,-788280,410,4,276,232,658,5613,1,7,1,47,10,3893,1,1544,2,0
3.5341,96,119,3738.4,39341,710,?,198,156,1725,5499,2,5,1,47,10,5519,2,5015,18,0
3.5249,92,525,67212,29949,975,44,366,231,6997,3985,2,7,1,36,1222,18232,2,622,12,0
3.8646,66,119,135510,222030,470,4,348,80,2287,99,2,7,1,20,57,14081,2,3747,15,0
5.0538,164,553,214100,99688,615,?,?,35,3686,2346,0,7,1,72,301,14278,1,4104,14,0
1.6858,122,14,4433.8,-204010,1845,12,?,70,6254,2689,2,7,1,36,2335,1439,1,2019,15,0
3.1085,70,294,83909,676490,1090,-30,342,91,6503,585,2,7,1,7,1045,276,2,3822,6,0
6.2517,36,0,71206,100370,950,12,?,192,5197,2133,1,7,1,36,2073,569,2,3228,8,0
1.4657,52,224,19624,163380,1145,?,?,273,372,5216,2,7,1,36,936,17764,1,2578,23,0
5.2015,170,7,56837,60032,1890,4,?,98,393,3441,2,7,1,24,391,10992,1,4104,14,0
5.2636,104,210,96813,48710,570,?,?,354,5935,3089,2,7,1,20,1737,3942,1,2847,25,0
1.7618,42,126,6400.6,-1920000,1190,-16,?,366,7842,339,1,7,2,36,2069,2486,2,622,12,0
4.8607,50,588,10242,-316080,830,?,186,49,2726,3341,1,7,1,36,936,7450,2,17,16,0
1.7629,80,665,164520,121490,260,4,?,153,2585,2251,2,7,1,47,1085,3978,1,4674,8,1
0.13587,4,?,?,-108190,?,-20,?,161,1277,4400,2,7,2,63,2120,4653,2,485,7,0
4.4711,16,0,163350,302720,540,-8,126,64,7638,1799,2,7,1,36,1038,0,0,194,16,1
2.6808,118,476,11800,-931240,1550,-24,366,157,299,3092,1,7,2,47,1085,6072,2,2956,3,0
3.9319,62,14,209130,57206,540,4,204,365,3040,3786,2,7,1,36,2073,7343,1,5151,12,0
4.527,76,7,18711,68475,220,-30,?,171,2432,1977,1,7,1,36,988,1856,1,1886,14,0
0.85025,32,21,120380,62605,600,8,282,123,4837,2237,2,7,1,24,1696,13453,1,2539,3,0
0.98804,32,7,216360,114360,535,6,414,181,5614,347,2,7,1,36,1765,12920,1,3332,7,0
2.5665,12,0,?,-626020,?,-14,?,274,4519,5644,2,7,2,36,158,4543,1,4573,8,0
3.536,24,0,20016,2681.6,1810,4,294,102,4837,693,2,7,1,36,910,10732,1,2014,16,0
5.7571,210,49,13861,-178020,175,?,?,35,1878,2342,2,7,1,59,2529,14247,1,468,14,0
4.8509,176,49,55535,92108,490,?,?,50,6254,1043,2,7,1,47,1257,5440,1,468,5,0
1.9923,22,0,131870,368300,810,4,?,290,2060,5053,2,7,1,22,1251,1108,2,2244,20,1
1.0741,38,0,201860,187330,575,?,?,130,3978,4768,1,7,1,36,590,2861,1,1894,8,0
2.2521,16,0,27269,9179,2710,-30,?,144,4182,4105,1,7,1,36,2069,18775,2,2328,14,0
6.621,120,175,70976,58014,740,?,?,262,6657,6005,2,7,1,30,376,4560,2,2776,12,0
2.6541,104,14,37545,70764,3865,?,312,268,5645,2434,2,7,1,47,10,10360,2,1690,20,0
4.4559,20,0,263850,45425,335,?,258,379,713,3013,1,7,1,36,711,11442,1,5532,4,0
5.7746,54,0,2090.3,-18097,0,-22,438,227,6141,569,1,5,1,47,2031,2033,2,637,18,0
0.73702,52,77,8005.3,-9897.4,245,52,?,157,6997,1487,2,7,1,20,2075,16060,2,5218,3,0
0.2555,32,?,125710,102100,710,8,300,325,2820,6098,0,7,1,36,252,14248,2,1598,19,0
5.8575,30,63,49099,-399910,690,?,?,68,6997,4297,2,7,1,47,10,6470,1,3521,13,0
0.64516,44,0,58141,62754,1380,20,?,182,1479,2952,2,7,1,36,1765,17661,2,5784,25,0
4.8727,200,2023,147570,112220,735,?,132,226,2316,4606,1,7,1,51,559,19154,2,468,22,0
2.3536,12,0,109340,-1002100,60,-28,?,358,6256,492,2,7,2,36,158,9336,1,2328,14,0
3.9017,56,119,4451,-1557800,3095,-18,?,329,5645,2038,1,7,2,36,2073,9559,1,2990,11,0
6.3514,52,217,212040,119470,485,-22,?,139,5935,3447,2,7,2,36,2069,904,1,4314,17,0
0.39329,196,483,69000,178730,545,12,?,246,4837,128,2,7,1,51,31,9070,2,468,5,0
6.8385,34,70,40137,-44541,950,10,?,206,5602,5559,2,7,1,36,2073,2741,1,105,14,0
6.8545,6,?,?,-4566700,?,-18,222,228,5249,2519,2,7,2,20,1828,7672,2,4503,3,0
1.7793,4,?,?,-4714800,?,-30,?,344,7690,3355,2,7,2,36,2095,3460,1,955,22,0
1.9019,10,?,?,-1158600,?,4,?,15,2210,1436,3,7,1,36,2069,10306,1,4700,17,0
1.0733,92,189,161280,167700,375,?,306,117,2053,2829,2,5,1,7,2145,18628,2,3822,18,0
0.87332,12,0,105520,-759480,85,-12,?,68,2733,28,0,7,2,36,158,11634,1,5200,13,0
0.066439,72,84,29252,-1213700,545,24,198,115,2791,430,3,7,1,36,2073,18522,2,5394,7,0
3.1107,54,7,92622,446230,745,?,204,215,4871,1810,1,7,1,36,2069,2893,1,5482,19,1
6.7661,92,301,161190,163800,790,-22,222,90,3820,3725,2,7,2,47,1085,11244,2,1685,12,0
4.8146,118,903,0,0,0,?,216,315,1334,2595,3,5,1,47,1085,18160,1,3228,8,0
5.8575,126,77,34129,190110,345,?,?,231,5197,4694,3,7,1,36,1222,15380,1,1761,12,0
2.8065,28,0,214790,401260,385,4,?,222,1665,993,2,7,1,36,1481,13974,2,2692,12,0
0.85366,12,0,0,0,0,4,?,0,1632,5300,1,6,1,36,1984,9061,1,581,13,0
6.9752,6,?,?,-1432500,?,-18,?,5,5614,1846,2,7,2,36,128,4023,1,1621,1,0
2.9492,6,?,?,-2663800,?,-20,?,94,6534,1264,1,7,2,36,128,7803,2,4163,8,0
4.1062,146,413,174810,427160,340,36,354,395,6904,4870,1,7,1,47,1065,16289,2,3663,15,0
6.521,48,0,30941,-97339,580,10,282,227,5965,3620,2,5,1,20,288,17373,2,4129,18,0
5.4117,20,0,193630,159740,510,4,?,139,4718,760,2,7,1,36,1765,8759,2,3189,17,0
2.141,84,49,5094.1,-18989,120,-30,?,5,5204,3273,1,7,1,36,1222,922,2,27,1,0
3.1824,48,0,193210,102930,670,-20,?,236,4702,4083,2,7,2,36,2073,16565,1,626,8,0
0.27345,74,91,3113.6,37034,905,50,402,308,274,2251,2,7,1,47,10,3978,1,1067,8,0
4.8005,8,?,?,-1468800,?,-20,?,363,5614,1582,2,7,2,36,711,10166,1,5200,16,0
5.1673,64,0,18727,-21999,695,40,?,118,873,4310,2,7,1,36,988,13573,1,1894,8,0
1.2284,10,?,?,-1261600,?,4,?,15,6657,4334,2,7,1,36,711,192,2,3398,17,0
0.26362,8,?,?,-1007800,?,-16,294,166,6489,3417,2,7,2,36,247,5069,1,4078,20,0
2.9966,30,0,8697.6,573270,1130,-24,?,104,8080,1567,1,7,2,36,647,1322,2,3801,15,0
1.3828,14,0,189180,131190,280,4,342,327,1021,3266,2,7,1,36,1779,6828,2,3024,13,0
0.37791,46,0,215180,-125810,410,4,?,136,1243,1873,2,7,1,36,1936,13203,1,5200,16,0
6.5294,80,14,45006,-87193,1860,32,168,363,5801,3292,2,7,1,47,10,14735,2,3450,16,0
4.1327,202,84,14114,322460,715,?,312,185,2424,4510,2,5,1,51,570,14452,2,468,18,0
3.3548,42,35,68156,-462700,765,?,150,121,7890,4984,3,7,1,36,2073,13027,2,1024,22,0
3.3439,140,35,79775,-422110,1505,?,282,260,6240,2210,2,5,1,47,10,5282,1,4303,11,0
1.1846,36,?,183280,86117,315,12,?,302,1150,2447,2,7,1,20,1581,9188,2,4233,25,0
5.0696,10,?,?,-960710,?,4,?,48,4463,2801,0,7,1,20,654,8341,2,2395,11,0
2.768,10,?,?,-1636900,?,-14,222,369,7458,2594,1,5,1,36,905,13737,2,2153,18,0
4.7874,194,427,8793.2,-618900,1400,4,?,115,6257,3374,2,7,1,73,565,8607,1,468,7,0
1.9729,152,259,3113.2,-1916500,1130,-20,?,362,1016,3763,2,7,2,50,1616,2923,2,468,5,0
4.2557,92,21,10617,-214950,1825,68,?,327,1021,792,2,7,1,30,858,15994,2,2776,13,0
6.0893,28,0,4625.4,-41532,180,-30,474,110,4759,1616,1,7,1,36,2069,865,2,2041,2,0
0.46657,114,105,28687,-462730,775,?,?,216,387,5300,1,7,1,47,1085,9061,1,3095,13,0
5.2115,22,0,155140,-324660,370,?,?,123,7855,3085,1,7,1,36,2069,18367,2,2274,3,0
5.7522,102,7,37719,196040,620,?,156,118,7992,2453,2,7,1,36,1222,18545,1,2121,8,0
3.8334,88,0,0,0,0,64,192,245,6487,4801,2,5,1,47,1262,5011,2,3132,5,1
1.8146,110,0,222590,149150,515,?,?,295,6246,4594,1,7,1,63,583,8695,1,1211,20,0
3.2948,28,0,154720,306240,855,-20,?,374,543,2003,1,7,2,36,711,18056,1,3478,1,0
2.6439,4,?,?,-1448600,?,-20,204,370,1664,1997,3,7,2,36,1863,1909,1,5740,25,0
5.0073,156,504,16393,-13628,8005,?,?,108,267,5603,2,7,1,59,816,7631,2,468,14,0
0.373,10,?,?,-855200,?,4,?,220,2053,4890,2,7,1,36,1765,9126,1,3454,12,0
4.5828,60,455,182030,86962,510,?,174,58,1655,1155,3,2,1,36,1936,2581,1,3983,14,0
2.7966,48,0,26395,503570,930,?,?,304,2959,3318,3,7,1,36,2069,5487,1,5172,12,1
5.0252,6,?,?,-1329900,?,-20,?,123,6082,3201,1,7,2,36,158,15687,1,2274,3,0
6.2126,4,?,?,-3727600,?,-20,?,115,5409,797,2,7,2,36,128,3155,2,1358,7,0
6.1141,8,?,?,-1354200,?,-16,150,288,7814,173,3,7,2,36,247,16376,1,2080,5,1
2.6274,56,0,76534,1980,890,?,?,232,6997,1981,2,7,1,30,2393,7849,2,2776,2,0
0.41487,148,14,25020,-1692800,275,32,?,262,897,339,2,7,1,20,288,19028,2,468,12,0
4.536,16,0,208360,-162210,395,-8,114,139,1659,3018,3,7,1,36,1038,7324,1,3028,17,0
1.1382,166,602,208810,-268170,305,-30,?,145,6254,2512,2,7,1,47,1085,18556,2,3103,20,0
6.8479,8,?,?,2717.2,?,-22,?,266,873,2584,2,7,2,36,2069,10820,2,2427,5,0
3.3491,98,0,3184.3,-20857,410,4,354,114,4742,827,2,7,1,56,2096,19040,2,3822,14,0
0.17859,38,21,150330,85977,440,4,?,300,6822,5245,2,7,1,47,10,15865,1,478,8,0
1.4456,64,70,94963,388200,1265,-24,?,108,4429,880,2,7,2,20,654,9602,1,2856,14,0
4.4493,50,0,220620,-80728,530,?,126,359,3065,4254,3,7,1,36,2086,11353,1,2839,7,0
0.96518,174,14,26143,185480,5220,12,348,37,7962,1351,2,7,1,47,1305,9279,1,4104,7,0
0.22559,98,140,203460,418960,490,?,?,118,1277,340,2,7,1,47,1059,6309,1,4204,8,0
5.041,148,35,5871.9,-176270,2285,10,258,146,4507,4858,2,7,1,65,438,18613,2,2236,22,0
2.0607,34,7,71825,95916,1650,-30,?,107,6279,4566,1,7,1,36,1765,5440,1,3413,5,0
1.9297,22,0,262770,-251080,290,-24,?,105,4837,4554,2,7,2,20,654,16327,2,3985,12,0
3.571,114,14,139430,484950,310,-28,258,216,4797,4536,2,7,1,65,438,4732,2,2899,13,0
3.7635,64,0,4635.8,927,310,40,276,359,2432,4168,3,7,1,36,2073,3006,1,339,7,0
5.8227,14,0,188350,14597,200,-12,144,114,2432,893,1,7,1,36,251,3066,1,4838,14,0
2.3732,158,14,61646,152050,2495,12,?,94,3255,6100,2,7,1,46,777,4387,1,468,8,0
6.2241,54,7,2699,25966,1065,30,?,76,3099,6068,2,7,1,36,2069,12072,2,866,15,0
4.4728,152,196,210420,125160,530,-28,?,9,6822,3733,2,7,1,30,376,484,2,468,8,0
6.6605,26,0,231440,87978,510,-20,?,48,5375,5625,2,7,2,31,977,18854,1,5716,11,0
1.8455,22,0,180780,140790,450,-28,?,363,4016,2499,2,7,2,36,158,9949,1,2014,16,0
3.7988,82,0,25718,138020,850,58,?,379,2083,6095,0,7,1,36,209,11442,1,137,4,0
1.0128,16,0,25130,-223010,1375,-10,126,322,5789,350,3,7,1,36,1038,11008,1,4258,16,0
2.5796,6,?,?,-2165700,?,-18,186,78,2081,2373,1,7,2,36,249,4698,2,5125,19,0
3.4053,238,21,75021,92917,580,?,258,191,2287,1398,2,7,1,51,570,4343,1,468,8,1
3.1186,22,0,220230,98668,440,4,270,136,1655,248,2,7,1,36,1391,4911,1,2346,16,1
4.711,24,0,148590,107950,900,4,?,130,5701,5684,2,7,1,36,1779,5665,1,4657,8,1
1.8537,102,0,7280.4,271040,2170,?,?,44,4990,2355,0,7,1,30,445,17326,1,2776,9,0
1.1419,166,56,119560,124170,630,-20,?,353,3324,3586,2,7,2,7,2251,10429,1,468,7,0
6.871,172,91,139790,45328,495,4,?,145,6680,4259,1,7,1,30,376,6527,1,468,20,0
3.991,118,0,0,-1230400,0,-16,?,166,4082,23,2,7,2,47,10,8695,1,4556,20,0
3.9088,112,749,14257,-155870,1405,?,?,159,3063,4001,1,7,1,30,780,16106,1,2776,14,0
0.52361,100,280,28359,131180,485,4,222,309,5249,6074,2,7,1,24,20,11538,1,2539,7,0
1.0831,184,665,19486,-333990,1060,?,?,393,4837,481,2,7,1,41,537,8214,2,468,8,0
3.4621,86,259,213730,140660,545,?,354,159,3289,4693,2,7,1,36,1904,3905,1,4636,14,0
0.08652,42,56,21188,113340,985,18,?,30,414,52,2,7,1,20,2623,15150,2,2916,9,0
3.4362,182,35,6838.7,-1832200,315,4,?,62,5645,850,3,7,1,44,1132,12839,1,468,20,0
1.0372,92,49,8731.9,61660,1105,34,?,327,4554,398,0,7,1,47,1085,10173,2,601,13,0
