@relation 'upselling-weka.filters.unsupervised.attribute.Remove-R1-5,7-27,30-56,58-72,74-89,91-93,95-112,114-124,127-129,131-137,139-191,193-196,198-200,203-210,212-213,215,218-229'

@attribute Var6 numeric
@attribute Var28 numeric
@attribute Var29 numeric
@attribute Var57 numeric
@attribute Var73 numeric
@attribute Var90 numeric
@attribute Var94 numeric
@attribute Var113 numeric
@attribute Var125 numeric
@attribute Var126 numeric
@attribute Var130 numeric
@attribute Var138 numeric
@attribute Var192 numeric
@attribute Var197 numeric
@attribute Var201 numeric
@attribute Var202 numeric
@attribute Var211 numeric
@attribute Var214 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Label {0,1}

@data
686,166.56,?,2.1444,30,?,?,-351440,26613,-20,?,?,37,0,0,4792,2,0,2073,13541,0
714,296.96,?,3.8428,30,?,54435,119220,729,4,?,?,182,224,0,5236,1,0,1779,16615,0
4095,173.2,?,1.2726,212,?,12738,-32915,5364,?,?,?,155,124,0,4423,1,0,296,10826,0
2793,166.56,?,2.4937,52,?,?,-11811,0,-28,?,?,382,89,0,4483,1,21341,2073,7546,0
1134,133.12,?,0.15937,60,?,186,-1460200,4581,-20,?,?,368,168,0,980,2,17666,1085,5804,0
4501,166.56,?,2.825,142,?,2442,33496,9207,?,?,?,118,124,2,3188,1,863,1222,4780,0
175,270.64,?,3.0171,16,?,12498,2609000,0,-8,?,?,287,180,0,1492,2,0,247,8395,0
2387,166.56,?,5.953,42,?,?,129260,90,18,?,?,360,106,0,372,1,0,2359,18586,0
154,287.36,?,4.8787,16,?,?,255590,0,-8,?,?,328,80,0,3365,2,0,247,521,0
896,200,?,1.5629,76,?,?,475030,531,?,?,?,92,124,2,3846,1,2774,1904,17086,0
0,253.52,?,5.5097,34,?,?,-1938300,68697,?,?,?,363,239,0,3682,1,0,2073,5325,0
42,301.6,?,2.3892,32,?,?,-586200,3060,8,?,?,45,124,0,709,1,0,1765,1707,0
168,332.8,?,6.871,22,?,?,198060,0,-24,?,?,273,199,0,4736,1,0,2069,12235,0
1113,200,?,4.1451,34,?,33210,-31425,71559,8,?,?,178,127,0,1150,1,0,1027,5990,0
112,264,?,1.2566,18,?,107930,-159410,0,-8,?,?,57,224,0,1655,2,0,247,8013,0
2037,166.56,?,3.0164,44,?,?,-40118,549,?,?,?,246,228,0,1466,1,0,1811,5968,0
651,186.64,?,1.3971,66,?,?,107250,2772,8,?,?,153,196,2,671,1,3402,1085,18456,0
?,?,0,6.9246,4,0,?,-4071800,?,?,?,?,181,134,0,1937,1,0,1765,8466,0
231,120.4,?,1.3046,18,?,792,20424,0,?,?,?,276,126,0,4135,1,0,2069,4375,0
945,353.44,?,6.4326,130,?,?,451150,113840,-30,?,?,380,80,2,4956,1,8247,1083,9001,0
56,220.08,?,4.5975,16,?,34212,51691,0,4,?,?,5,28,0,4336,1,0,2069,9611,0
728,253.52,?,0.77676,74,?,9666,95370,6984,26,?,?,222,237,0,3338,1,0,2448,13261,0
651,186.64,?,6.0013,26,?,45846,126660,0,4,?,?,50,246,0,5641,1,0,2075,15659,0
476,327.6,?,5.22,88,?,39912,-391130,106900,?,?,?,66,135,0,1437,1,2217,2650,0,0
105,296.96,?,2.5546,18,?,1788,-228330,0,-8,?,?,357,3,0,194,2,0,711,5558,0
1022,338.4,?,0.10938,32,?,40734,-90272,279,?,?,?,202,103,0,4161,1,0,1779,10388,0
1337,166.56,?,4.4589,110,?,?,297630,27378,54,?,?,395,18,2,3923,1,14076,227,8971,1
1022,166.56,?,5.4176,56,?,?,-1303600,37062,-18,?,?,45,234,0,92,2,5668,938,16137,0
3136,253.52,?,3.5465,60,?,6960,233570,76275,36,?,?,222,175,0,632,1,13573,2073,1282,0
1372,200,?,6.9789,34,?,69492,459310,35100,4,?,?,45,3,0,4549,1,0,2073,5542,0
819,206.72,?,3.7498,70,?,0,-179940,63207,-20,?,?,234,27,0,1722,2,19867,2524,16071,0
1113,166.56,?,2.5954,96,?,62367,-822680,40806,4,?,?,276,196,0,4916,1,0,1085,74,0
392,357.84,?,3.4433,16,?,40062,-8572.3,0,?,?,?,205,1,0,2059,1,0,1779,11505,0
455,186.64,?,6.3758,94,?,?,-269580,59256,-20,?,?,148,18,2,5898,2,4992,1085,5272,0
3738,269.36,?,5.8661,170,?,20613,42792,8298,?,?,?,246,243,0,1742,1,21413,1085,15695,0
784,220.08,?,0.45802,102,?,56532,151090,7731,?,?,?,130,54,0,3137,1,0,1258,227,0
2121,166.56,?,1.1324,178,?,7203,-47257,100380,?,?,?,5,91,0,2318,1,2199,853,7289,0
15176,220.08,?,0.93185,36,?,?,120020,13698,4,?,?,35,25,0,2947,1,0,1765,8845,0
420,66.88,?,6.9709,128,?,?,-2020000,132880,-16,?,?,222,124,2,4266,2,11084,1085,1827,0
371,220.08,?,5.7928,38,?,?,-1306700,4698,-30,?,?,152,124,0,5388,1,0,1765,1856,0
1267,133.12,?,1.6793,92,?,96,-686860,3609,?,?,?,80,168,2,3086,1,14186,1085,12868,0
140,539.76,?,0.40996,16,?,28212,59613,0,-8,?,?,254,80,0,860,2,0,158,4486,0
147,257.12,?,5.0634,16,?,256390,-548470,0,4,?,?,384,3,0,1441,1,0,711,5803,0
665,166.56,?,0.99423,52,?,?,60888,?,28,?,?,104,64,0,3686,1,0,635,16531,0
700,361.6,?,1.4745,30,?,146250,201300,18450,6,?,?,84,221,0,598,1,0,905,18628,0
1995,200,?,0.70647,130,?,3741,92037,46620,?,?,?,236,80,2,2114,1,12058,1222,1768,1
2681,166.56,?,3.7776,42,?,141920,-3915.4,657,18,?,?,38,156,0,1482,1,0,2073,11996,0
875,253.52,?,4.9682,40,?,8958,482550,369,-18,?,?,290,64,0,4620,2,0,2073,9777,0
9114,286.96,?,6.8376,34,?,41046,166650,1746,-22,?,?,144,240,0,3630,2,0,1779,17813,0
854,137.68,?,5.0923,144,?,146960,9685,828,?,?,?,181,30,0,1384,1,6864,1616,16919,0
?,?,?,2.0675,6,?,?,-703490,?,-18,0,?,389,177,0,1608,1,0,2111,16553,0
1512,275.92,?,5.2185,58,?,69882,-1707000,106460,34,?,?,246,199,0,483,1,12903,2075,1567,0
581,66.88,?,0.83294,152,?,?,-1952200,3249,4,?,?,121,247,0,667,1,20720,288,5363,0
1029,186.64,?,0.72527,108,?,?,56971,51570,?,?,?,57,124,0,1801,1,10440,1142,17883,0
455,220.08,?,1.6866,28,?,?,138280,0,-20,?,?,13,124,0,2797,2,0,1765,5951,0
182,220.08,?,0.87289,20,?,81894,-182440,0,4,?,?,366,199,0,5533,1,0,2094,12149,0
196,166.56,?,0.92673,68,?,123150,-4092,199860,-30,?,?,309,242,0,1857,1,22434,2073,12834,1
1904,253.52,?,2.1472,88,?,?,-932000,1089,?,?,?,123,217,0,965,1,19716,253,7258,0
770,319.28,?,1.8846,148,?,5175,-2499.4,3240,-30,?,?,382,3,0,4112,1,10,853,11287,1
2177,199.92,?,0.38838,120,?,366,28619,17784,?,?,?,33,124,0,1451,1,4275,799,18241,1
1022,333.12,?,1.5375,52,?,406400,362120,215350,-24,?,?,58,126,2,1936,2,1725,936,14298,0
1190,441.76,?,5.963,212,?,?,392550,11646,?,?,?,84,221,0,4393,1,2234,558,14951,0
2107,504.16,?,4.897,126,?,64929,-334740,113250,-12,?,?,380,3,2,4956,2,22113,1258,9001,0
595,240.96,?,6.561,132,?,5316,-164140,5805,-8,?,?,98,209,0,5388,2,1067,787,1856,0
?,?,?,3.1023,10,?,?,-815590,?,-14,?,?,304,18,0,3318,2,0,1912,5487,0
448,133.12,?,2.7605,46,?,?,33103,55341,?,?,?,397,201,0,3861,1,0,936,1699,0
1743,233.44,?,4.4397,100,?,5283,-1343500,13230,-22,?,?,155,127,2,3355,2,11856,10,3460,0
14,238.72,?,1.6661,12,?,9279,-581570,0,-30,?,?,251,199,0,3319,1,0,1765,9342,1
1141,253.52,?,1.5204,156,?,165450,70626,12213,4,?,?,286,3,2,5310,1,19511,438,19006,0
1204,233.44,?,1.5636,82,?,?,-7574.9,9,58,?,?,216,182,2,5300,1,17057,1222,9061,1
266,288.16,?,2.3318,22,?,?,-36644,0,4,?,?,68,182,0,1637,1,0,2005,272,0
910,253.52,?,2.7631,34,?,?,176130,26172,-28,?,?,23,43,0,686,1,0,1581,7589,0
294,166.56,?,0.511,18,?,?,-395400,0,4,?,?,8,106,0,1834,1,0,977,10946,0
672,198.88,?,4.2922,90,?,70629,-244700,26820,?,?,?,79,224,2,5300,1,18117,1222,9061,1
651,200,?,2.6593,30,?,36522,-1934100,487560,-20,?,?,130,54,0,5684,2,0,2073,5665,0
420,283.28,?,4.5922,78,?,134380,-730390,2475,-14,?,?,166,199,2,4864,2,15762,2256,1614,0
?,?,?,5.0963,8,?,?,-735490,?,4,?,0,262,28,0,1065,1,0,1844,10568,0
924,200,?,5.091,52,?,119360,-143710,169830,28,?,?,136,18,2,2109,1,11861,2073,17252,0
2814,253.52,?,1.341,52,?,86973,17131,37368,10,?,?,366,86,0,1373,1,5373,691,9233,0
?,?,?,2.7133,6,?,?,-2302100,?,-18,0,?,6,127,0,1948,2,0,229,5809,0
602,253.52,?,0.24247,32,?,?,206900,100660,-24,?,?,347,199,0,2261,2,0,2073,4852,0
1988,200,?,2.6919,34,?,337600,-328120,56160,10,?,?,366,86,0,5915,1,0,2005,10351,0
?,?,0,1.3734,4,0,?,-2480100,?,-20,?,?,294,26,0,5602,2,0,128,16131,0
217,166.56,?,5.3207,62,?,25239,-19284,683900,-30,?,?,192,68,2,3591,1,6304,988,13913,1
7,253.52,?,6.154,14,?,?,1485100,0,4,?,?,325,64,0,357,1,0,2069,2291,0
1526,186.64,?,6.852,30,?,3528,137000,47925,6,?,?,264,199,0,5567,1,0,2073,67,1
0,66.88,?,0.37642,22,?,?,0,0,?,?,?,0,18,0,5558,1,0,2041,8490,0
?,?,?,0.30015,6,?,?,-2552600,?,-18,0,?,16,3,0,2503,2,0,158,17086,0
595,421.28,?,1.4809,28,?,?,677030,0,4,?,?,250,224,0,1956,1,0,1765,248,0
1085,133.12,?,1.3219,138,?,137750,5807,32031,?,?,?,344,199,0,4809,1,21964,1085,4843,0
1792,99.68,?,6.4766,124,?,?,-1875800,576,-20,?,?,294,180,0,5424,2,5397,1169,1511,0
105,286.96,?,0.13181,112,?,53256,478560,6939,44,?,?,380,133,2,2531,1,21163,858,1468,0
147,266.4,?,1.1295,18,?,1320,80322,0,-8,?,?,79,80,0,5300,2,0,158,9061,0
1204,286.96,?,5.6044,198,?,45426,144410,74862,8,?,?,6,3,0,6021,1,6171,27,13131,0
756,253.52,?,1.2393,56,?,?,134890,27684,?,?,?,83,111,2,385,1,5088,2069,315,0
1323,253.52,?,6.3553,130,?,2292,342560,35955,-20,?,?,14,3,2,3069,2,4075,1222,1762,0
805,253.52,?,4.9015,56,?,59940,270320,3195,-26,?,?,192,124,2,5288,1,2712,2073,249,0
1442,166.56,?,0.093356,44,?,215880,-27174,0,20,?,?,257,124,0,3362,1,0,2073,6188,0
763,253.52,?,4.2203,224,?,?,271780,14994,-20,?,?,20,80,0,2046,2,0,946,8144,0
749,178.8,?,4.9039,142,?,13554,-585380,2583,-26,?,?,152,3,2,3441,1,11865,1085,10992,0
7630,133.12,?,5.4717,180,?,87087,119550,13698,38,?,?,346,80,0,4449,1,3775,1292,13457,0
840,253.52,?,3.3559,46,?,?,411020,36720,22,?,?,147,3,0,3217,1,0,2073,17715,0
819,300.32,?,2.689,36,?,?,38632,1530,-18,?,?,53,80,0,2862,2,0,595,4142,0
?,?,?,1.3553,6,?,?,-18752,?,?,0,?,216,161,0,5300,1,0,2069,9061,0
?,?,?,1.0329,6,?,?,-81240,?,-18,0,?,219,3,0,1246,2,0,128,13886,0
5558,233.44,?,0.56783,152,?,?,50715,44514,?,?,?,335,77,2,3300,1,16821,1176,1641,0
833,524.4,?,0.092288,54,?,?,168710,7668,?,?,?,369,199,0,2727,1,2229,2031,13899,0
21,353.84,?,4.467,14,?,17940,-622120,0,4,?,?,153,196,0,4456,1,0,133,17018,0
679,220.08,?,1.5144,54,?,13962,92046,882,28,?,?,379,18,0,4187,1,2241,1936,2631,0
0,233.44,?,1.9701,20,?,?,0,0,4,?,?,0,209,0,1134,1,0,665,1153,0
707,265.2,?,3.363,70,?,475160,823480,5832,-24,?,?,370,224,0,4981,2,0,584,0,0
?,?,?,3.53,10,?,?,-380980,?,-26,?,?,360,3,0,5279,1,0,1779,13759,0
2695,200,?,6.9562,126,?,211410,-122370,27009,?,?,?,314,246,2,1978,1,1823,2237,663,0
749,220.08,?,1.9844,32,?,14274,0,18900,8,?,?,62,29,0,3084,1,0,1765,0,1
35,395.92,?,3.3587,12,?,95646,-465450,0,-28,?,?,164,228,0,5561,1,0,1779,10875,0
2618,454.88,?,1.7152,30,?,110430,239720,459,-20,?,?,314,246,0,3413,2,0,647,5440,0
2268,200,?,1.7451,80,?,29664,86536,92718,-30,?,?,38,156,0,2532,1,20434,1092,3723,1
1925,331.04,?,0.79449,114,?,?,-1258000,4482,?,?,?,86,20,0,5101,1,9240,1085,14035,0
1491,315.92,?,2.7473,56,?,?,1000400,?,32,?,?,348,240,0,3719,1,14247,2073,8850,0
210,266.4,?,3.2961,16,?,942,118600,0,-8,?,?,95,62,0,5848,2,0,158,18265,0
833,186.64,?,0.57936,88,?,11046,-229520,42021,?,?,?,135,226,0,6071,1,4727,810,11788,0
469,313.36,?,0.69579,20,?,?,-445790,0,4,?,?,304,124,0,5667,2,0,1765,4130,0
763,342.8,?,4.9163,114,?,35025,368760,26955,-28,?,?,267,145,0,1484,1,0,291,7742,0
2506,300.32,?,3.6785,32,?,141380,77332,6480,6,?,?,35,169,0,4111,1,0,1027,4361,0
700,99.68,?,4.0799,208,?,?,-7322.8,25623,20,?,?,295,3,2,2897,1,4135,279,9284,1
4599,220.08,?,1.7189,54,?,77637,273690,2178,-28,?,?,373,167,0,3817,1,2333,10,14864,0
980,254.72,?,4.1218,32,?,118870,126510,1710,6,?,?,276,126,0,1631,1,0,647,10761,0
1848,200,?,0.57167,32,?,26466,-1563500,4545,-24,?,?,246,246,0,1466,2,0,1085,18058,0
686,200,?,6.9776,32,?,?,-3219,24327,4,?,?,7,199,0,2363,1,0,2623,10570,0
1911,200,?,5.0226,206,?,40125,157640,17829,32,?,?,33,199,0,2054,1,10436,559,4450,0
1029,286.96,?,2.9143,30,?,?,-12774,3861,6,?,?,268,184,0,4649,1,0,1494,11762,0
1099,133.12,?,4.0551,114,?,2040,-25692,23058,20,?,?,269,28,2,606,1,1192,1085,0,0
?,?,?,4.8567,6,?,?,-973570,?,-20,0,?,213,124,0,3495,2,0,158,14274,0
3969,269.6,?,1.5514,36,?,?,129670,34443,12,?,?,183,235,0,384,1,0,2069,3797,0
644,186.64,?,6.5275,72,?,9621,154200,7722,?,?,?,189,124,0,2447,1,18944,2073,16834,1
35,233.44,?,6.2807,56,?,?,-33689,9,-26,?,?,274,18,2,4944,1,10416,1936,11808,0
287,213.36,?,6.5614,34,?,?,-319160,2844,?,?,?,114,18,0,1202,1,0,196,18762,0
714,419.76,?,4.9338,32,?,45117,351350,65331,-18,?,?,56,199,0,4195,2,0,647,14033,0
?,?,?,4.467,10,?,?,-1065400,?,-14,?,?,274,38,0,5898,2,0,247,5272,0
763,166.56,?,0.64046,72,?,47346,478540,35685,24,?,?,374,17,0,3890,1,16519,2073,7793,0
?,?,?,3.7909,8,?,?,740550,?,-18,?,0,91,199,0,5824,2,0,249,5747,0
?,?,?,4.1175,10,?,?,-1084400,?,-20,?,?,250,112,0,1997,2,0,2623,1909,0
154,462.88,?,1.2181,14,?,138210,28881,0,4,?,?,329,143,0,1619,1,0,711,547,0
518,323.12,?,5.7642,26,?,40230,113350,0,4,?,?,367,180,0,5701,1,0,1779,2535,0
1141,133.12,?,6.6838,44,?,?,-160260,7209,-24,?,?,157,199,0,1864,2,0,938,11982,0
?,?,?,2.0026,10,?,?,-1006800,?,4,?,?,130,106,0,1029,1,0,1765,14356,0
749,253.52,?,6.47,38,?,0,264640,1521,14,?,?,335,30,0,4634,1,0,2073,1389,0
1085,166.56,?,4.109,58,?,?,-99276,1125,?,?,?,80,168,2,6099,1,3773,2411,18335,0
2289,133.12,?,6.1072,60,?,?,-1952.7,4770,34,?,?,392,199,0,5251,1,3810,988,14275,0
?,98.48,?,1.6135,12,?,?,0,0,4,?,?,0,145,0,5303,1,0,1765,12517,0
2513,166.56,?,5.0741,40,?,101850,31769,24516,16,?,?,81,55,0,350,1,0,2079,11008,0
?,?,?,4.3971,8,?,?,-971370,?,-18,?,0,384,150,0,3315,2,0,1912,3068,0
1330,166.56,?,0.96432,48,?,?,0,1818,24,?,?,335,167,0,6031,1,13753,10,13412,0
2541,166.56,?,5.5322,42,?,129880,-68012,3438,18,?,?,335,246,0,5214,1,0,2069,4917,0
924,359.52,?,0.67357,118,?,415050,339330,15912,?,?,?,114,112,0,97,1,9423,10,13352,0
1337,307.04,?,0.22153,40,?,122650,44959,16587,-24,?,?,68,161,0,4920,2,0,2073,455,0
1330,297.04,?,0.71545,86,?,?,41625,11853,?,?,?,203,95,2,2595,1,3007,1397,18160,0
812,153.2,?,3.22,48,?,?,-475280,15219,?,?,?,50,124,0,3657,1,0,936,11898,0
?,?,0,1.9239,4,0,?,-2717700,?,-20,?,?,53,54,0,2018,2,0,128,15192,0
735,186.64,?,4.7915,50,?,?,-231830,6165,?,?,?,14,3,2,1642,1,10692,2073,10050,0
658,186.64,?,3.6076,32,?,5997,62874,2079,?,?,?,384,235,0,1441,1,0,252,5803,0
?,?,?,3.0773,10,?,?,-756810,?,-14,?,?,309,124,0,4819,2,0,247,15809,0
140,316.64,?,4.2846,20,?,42267,-689480,0,4,?,?,102,20,0,1123,1,0,1085,11628,0
588,166.56,?,1.1017,98,?,?,-3119,72306,?,?,?,15,4,2,5311,1,7548,1085,7324,0
4550,233.44,?,1.7733,84,?,?,-743000,1350,-22,?,?,80,229,0,1019,2,5218,1737,13076,0
826,253.52,?,1.041,180,?,4287,102910,32760,?,?,?,148,3,2,5718,1,14181,2335,9078,0
1288,200,?,6.2805,86,?,97428,-27037,29682,?,?,?,262,124,0,339,1,19138,853,15665,1
84,240.56,?,1.8263,86,?,?,139400,8460,2,?,?,84,221,0,5365,1,5597,1085,18888,0
1435,0,?,4.5362,64,?,?,12911,48114,?,?,?,320,43,0,5033,1,2849,10,13952,0
?,?,?,2.7723,8,?,?,26216,?,4,?,0,321,84,0,3331,1,0,1847,16617,0
8344,220.08,?,0.099551,72,?,100090,119800,15174,40,?,?,325,14,0,3143,1,0,2592,16121,0
1113,166.56,?,4.395,156,?,4668,72462,34992,?,?,?,203,3,2,2595,1,20516,438,18160,0
1064,253.52,?,4.4772,128,?,20994,347090,21456,?,?,?,365,151,2,105,1,10537,376,11833,0
1526,140.96,?,4.909,52,?,?,510240,1647,?,?,?,182,3,0,2908,1,20298,938,2542,0
546,459.52,?,3.7567,26,?,?,76182,0,4,?,?,262,86,0,1596,1,0,1406,5888,0
777,253.52,?,6.0773,114,?,145590,218450,15993,42,?,?,6,156,0,2020,1,15831,703,11129,0
553,186.64,?,2.3053,42,?,4104,-163440,450,?,?,?,308,18,0,5943,1,0,2073,8138,0
917,320.4,?,6.5631,102,?,?,122290,127890,4,?,?,253,177,2,3786,1,15447,1567,7343,0
294,279.84,?,6.3465,24,?,14274,-101170,0,4,?,?,321,226,0,1535,1,0,2069,8616,0
8078,223.44,?,5.4873,52,?,522,15209,82935,?,?,?,15,199,2,2521,1,1717,1936,13028,1
532,220.08,?,2.1506,172,?,?,42592,4365,-28,?,?,306,153,2,622,1,3055,1111,8645,0
1239,200,?,1.2867,84,?,?,-24797,36081,?,?,?,325,38,2,816,1,5101,10,17840,0
518,260.56,?,6.6582,20,?,?,-248200,0,4,?,?,114,105,0,4693,1,0,2069,3905,0
665,166.56,?,5.3813,28,?,?,491420,?,?,?,?,264,26,0,3367,1,0,1829,10298,0
1141,166.56,?,4.113,48,?,?,-12019,585,?,?,?,352,124,2,3955,1,17390,2069,5551,0
504,220.08,?,4.0269,30,?,?,-19759,2511,-30,?,?,10,3,0,4268,1,0,1765,1671,1
2317,166.56,?,5.0171,68,?,?,-43953,103920,-30,?,?,194,80,0,3487,1,0,2073,17438,0
700,186.64,?,4.0675,120,?,31155,9000.3,6021,4,?,?,268,184,0,3523,1,0,2255,17853,0
1183,233.44,?,6.4584,106,?,57150,124560,6309,58,?,?,9,124,2,1358,1,3798,1222,11092,0
1274,176.56,?,2.4931,106,?,216650,35923,36531,?,?,?,359,18,0,3377,1,3367,2296,10377,0
?,?,?,5.7285,10,?,?,-679730,?,?,?,?,205,3,0,4815,1,0,711,16518,0
?,?,?,1.0021,8,?,?,-1778700,?,?,?,0,215,1,0,2649,1,0,2359,2953,0
511,166.56,?,1.3153,54,?,?,-49782,10161,30,?,?,94,106,2,301,1,4864,2073,3996,0
469,186.64,?,0.62316,24,?,445900,90855,0,4,?,?,273,40,0,3005,1,0,1085,18795,0
798,253.52,?,3.8013,38,?,21678,96351,171,14,?,?,115,142,0,4782,1,0,2069,11353,0
994,605.6,?,4.1935,48,?,123130,146840,12672,-20,?,?,250,3,0,159,2,0,10,15980,0
175,200,?,3.8443,64,?,?,77747,5706,?,?,?,147,216,0,2474,1,16245,2069,6665,0
2604,444.24,?,0.48878,54,?,?,-67473,1620,?,?,?,247,115,2,5245,1,8463,1765,15865,0
686,186.64,?,6.3125,54,?,?,-34746,10737,30,?,?,205,239,0,2332,1,0,988,12248,0
?,?,?,2.5616,10,?,?,-2118700,?,4,?,?,357,3,0,4430,1,0,711,7582,0
959,265.52,?,5.1589,148,?,180630,88811,19746,-26,?,?,107,119,2,229,1,16822,10,1274,0
1057,297.52,?,6.919,38,?,188490,-18747,3312,-12,?,?,176,18,0,4944,2,0,2073,11808,0
1554,173.2,?,1.2,168,?,469060,-1405300,32742,-20,?,?,191,124,2,1550,2,12787,1137,13059,0
651,213.36,?,1.8304,58,?,?,132650,8316,32,?,?,130,80,2,4218,1,21884,2558,10556,0
0,233.44,?,4.505,98,?,?,0,184320,-26,?,?,268,199,0,4594,1,0,333,0,0
1400,166.56,?,4.9677,134,?,84855,32843,31851,4,?,?,48,226,0,356,1,8166,46,600,1
2625,166.56,?,2.9137,88,?,?,103160,35604,-30,?,?,68,182,0,4119,1,16347,1085,15743,1
861,210,?,6.5954,50,?,?,1441.1,16515,24,?,?,232,49,0,5636,1,5845,2075,4657,0
742,142.96,?,3.4901,76,?,26760,8832.7,1197,?,?,?,311,112,0,783,1,0,726,17556,0
1008,166.56,?,6.8423,78,?,?,411500,2736,?,?,?,294,124,0,3401,1,11309,988,18772,0
595,375.68,?,5.4091,14,?,222,-218150,0,4,?,?,67,55,0,3143,1,0,711,16121,0
1127,294.16,?,3.8126,154,?,?,-727180,97227,?,?,?,169,19,0,1218,1,9247,1175,11636,0
1414,200,?,2.636,96,?,386460,86152,12564,?,?,?,125,124,0,599,1,22057,1085,9062,0
1204,166.56,?,0.53578,160,?,0,42566,10188,62,?,?,43,28,0,2215,1,4209,787,9025,0
728,253.52,?,6.9534,146,?,457670,123900,134500,?,?,?,18,155,0,969,1,18785,375,11977,0
917,186.64,?,6.6608,162,?,?,1036000,10935,?,?,?,348,28,0,1338,1,15801,739,10587,0
847,220.08,?,6.5715,38,?,77691,-192800,60102,14,?,?,236,80,0,1856,1,0,2073,10911,1
119,166.56,?,0.80004,14,?,3519,40299,0,4,?,?,360,106,0,960,1,0,2069,7655,0
217,200,?,2.7911,114,?,?,22124,72684,?,?,?,325,151,2,2565,1,3425,1935,16271,0
?,?,?,2.6614,8,?,?,-1060700,?,4,?,0,15,200,0,3466,1,0,1779,16831,0
889,133.12,?,3.1739,80,?,?,-51396,4365,32,?,?,131,18,2,3141,1,12795,1904,19230,0
1008,133.12,?,6.4758,210,?,?,61972,6300,58,?,?,283,32,2,4421,1,19689,558,16618,0
441,719.92,?,0.096347,28,?,?,274860,0,4,?,?,369,19,0,5073,1,0,1508,10833,0
217,220.08,?,6.6069,18,?,29658,-557440,0,4,?,?,41,207,0,4165,1,0,1765,7472,0
483,220.08,?,2.1465,28,?,16995,67784,0,4,?,?,21,3,0,6066,1,0,1765,19170,0
1554,286.96,?,4.9312,128,?,256010,105310,8442,-26,?,?,378,60,0,2645,1,0,2306,10892,0
882,186.64,?,1.571,128,?,783,163660,40392,12,?,?,257,237,0,5477,1,16780,411,14988,0
2289,182.16,?,5.5851,98,?,498,394580,28665,?,?,?,273,138,0,4736,1,9002,1085,13461,0
1078,246.8,?,0.93869,30,?,?,78532,123680,?,?,?,295,64,0,679,1,0,1765,12575,0
756,166.56,?,1.9355,164,?,18540,59115,6741,?,?,?,269,3,0,2734,1,17830,1085,14474,0
?,?,?,4.4678,6,?,?,1503400,?,-20,0,?,395,4,0,5222,2,0,128,15038,0
?,?,?,0.32365,8,?,?,-1913900,?,-18,?,0,58,209,0,1122,2,0,2559,16887,0
1309,186.64,?,2.8028,34,?,?,108660,45045,10,?,?,92,104,0,2976,1,0,2075,16718,0
7,479.12,?,3.5813,14,?,?,-946710,0,4,?,?,288,196,0,5870,1,0,711,2428,0
1533,226.32,?,5.9861,52,?,?,-184360,4149,-22,?,?,5,111,0,4499,2,13781,2069,6667,0
434,276.88,?,3.2333,18,?,?,-136450,0,-8,?,?,163,26,0,986,1,0,1375,795,0
1568,200,?,2.9863,178,?,?,97203,118040,54,?,?,163,18,2,4045,1,3210,1086,5314,1
966,166.56,?,6.9521,82,?,48510,82334,15093,?,?,?,98,80,2,5388,1,750,2073,1856,0
3619,220.08,?,4.6133,196,?,136430,110770,34929,?,?,?,393,38,0,5715,1,13611,2150,8538,0
679,931.04,?,3.151,28,?,85602,156630,26136,-20,?,?,395,103,0,3120,2,0,2073,10655,0
?,?,0,6.0639,4,0,?,-897340,?,-20,?,?,335,150,0,3451,2,0,158,13453,0
490,286.96,?,0.62444,32,?,111620,50829,2079,-20,?,?,206,240,0,3320,2,0,1765,9295,0
714,442.24,?,1.1946,16,?,6762,135470,0,-26,?,?,14,210,0,5997,1,0,711,16039,0
1624,286.96,?,6.5433,56,?,10179,119250,738,?,?,?,35,199,2,893,1,4609,1936,3066,0
651,233.44,?,0.97928,118,?,87645,7057,15993,?,?,?,219,133,2,959,1,12366,2335,5816,0
679,133.12,?,4.7851,78,?,?,1132000,0,30,?,?,48,124,0,5162,1,15852,988,2521,0
868,200,?,4.8695,162,?,1932,136080,33219,?,?,?,350,242,0,2991,1,2134,1145,9243,0
105,114.24,?,3.7706,14,?,0,273080,0,-10,?,?,393,121,0,2827,1,0,252,17505,0
2009,233.44,?,5.7184,88,?,?,59534,103200,40,?,?,12,18,2,5693,1,1821,2577,10654,0
777,186.64,?,0.87118,44,?,?,47943,13644,?,?,?,246,109,0,3096,1,0,1936,0,0
1211,166.56,?,6.0408,44,?,25893,144870,8721,-30,?,?,83,111,0,5891,1,0,10,3562,1
455,133.12,?,6.2192,110,?,?,15712,18936,60,?,?,309,205,0,5550,1,6854,1085,15195,0
2177,594.48,?,4.9413,96,?,227480,91496,7515,?,?,?,67,18,0,3419,1,6279,1222,2843,0
1883,166.56,?,3.5552,48,?,417,96224,207,24,?,?,92,104,0,1220,1,12936,2075,13956,0
889,166.56,?,3.8953,110,?,?,380490,1377,?,?,?,368,64,2,4259,1,14376,1222,6527,0
1470,286.96,?,5.4649,60,?,195450,265030,70416,4,?,?,79,3,0,428,1,3411,2296,3801,0
266,200,?,6.6663,24,?,?,880310,0,4,?,?,210,199,0,3525,1,0,1765,12962,0
1330,166.56,?,5.9844,80,?,121900,77770,873,?,?,?,282,226,0,6071,1,19504,1233,2068,0
